rfc_id,discussion_title,discussion_result_comment_id,discussion_input_comment,project
1678,Requests for comment/Removal of advanced rights,85042,85042,meta.wikimedia
1679,Requests for comment/IP-Info for global groups,85069,85069,meta.wikimedia
1680,Requests for comment/Global ban for Александр Мотин 2,85085,85085,meta.wikimedia
1681,Requests for comment/Global ban for Trieu Thuan Son,85353,85353,meta.wikimedia
1682,Requests for comment/Global ban for PlanespotterA320 (2),85359,85359,meta.wikimedia
1683,Requests for comment/Board Election 2006,85548,85548,meta.wikimedia
1684,Requests for comment/Netoholic on Simple English Wikipedia,85617,85617,meta.wikimedia
1685,Requests for comment/Request to Stewards,85636,85636,meta.wikimedia
1686,Requests for comment/Board Election 2007,85654,85654,meta.wikimedia
1687,Requests for comment/EDP on Afrikaans Wikipedia,85702,85702,meta.wikimedia
1688,Requests for comment/Ramir on Russian Wikibooks,85703,85703,meta.wikimedia
1689,Requests for comment/الباحث@ar Wikipedia rights removal,85726,85726,meta.wikimedia
1690,Requests for comment/-jkb-,85754,85754,meta.wikimedia
1691,Requests for comment/Usernames and SUL,85792,85792,meta.wikimedia
1692,Requests for comment/Riadismet sysop flag on Arabic wp,85800,85800,meta.wikimedia
1693,Requests for comment/Personal attacks on cs,85806,85806,meta.wikimedia
1694,Requests for comment/Problems on ko.wikisource,85829,85829,meta.wikimedia
1695,Requests for comment/Bots on Chechen wikipedia,85840,85840,meta.wikimedia
1696,Requests for comment/Save the Siberian Wikipedia,85852,85852,meta.wikimedia
1697,Requests for comment/Zazaki wikipedia,85855,85855,meta.wikimedia
1698,Requests for comment/Dutch Wikipedia - unblock request,85867,85867,meta.wikimedia
1699,Requests for comment/Poetlister and Cato,85910,85910,meta.wikimedia
1700,Requests for comment/Sysop abuse on Greek Wikipedia,85919,85919,meta.wikimedia
1701,Requests for comment/The meatpuppeting attack to the LMO wikipedia - Corrective actions requested,85972,85972,meta.wikimedia
1702,Requests for comment/Shizhao's use of steward privileges,85975,85975,meta.wikimedia
1703,Requests for comment/Canopus Kilya Blocking,85982,85982,meta.wikimedia
1704,Requests for comment/Croatian Wikipedia - User:Dalibor Bosits case,86059,86059,meta.wikimedia
1705,Requests for comment/Sysop abuse on Zazaki Wikipedia,86073,86073,meta.wikimedia
1706,Requests for comment/Wikispecies - Use of venacular names,86078,86078,meta.wikimedia
1707,Requests for comment/Intrusion into private affairs by ru.wikipedia.org checkusers,86088,86088,meta.wikimedia
1708,Requests for comment/Mass deletion request on Haitian Wikipedia,86116,86116,meta.wikimedia
1709,Requests for comment/Sysop has disclosed my personal information on diq.wikipedia,86123,86123,meta.wikimedia
1710,Requests for comment/Alsandro on ka wikipedia,86131,86131,meta.wikimedia
1711,Requests for comment/User:Mer du Japon,86135,86135,meta.wikimedia
1712,Requests for comment/Administrative abuse by User:SergeyJ,86159,86159,meta.wikimedia
1713,Requests for comment/Minimum voting requirements,86174,86174,meta.wikimedia
1714,Requests for comment/Croatian Wikipedia-misuse of admin tools by User:Kubura,86278,86278,meta.wikimedia
1715,"Requests for comment/""What adminship is not"" does not work in the Portuguese Wiktionary",86419,86419,meta.wikimedia
1716,Requests for comment/Remove Founder flag,86427,86427,meta.wikimedia
1717,Requests for comment/Shut down Wikiversity,87092,87092,meta.wikimedia
1718,Requests for comment/Improve Wikiversity,87194,87194,meta.wikimedia
1719,Requests for comment/Restore Founder flag,87203,87203,meta.wikimedia
1720,Requests for comment/Ban User:PauloHelene globally,87249,87249,meta.wikimedia
1721,Requests for comment/Locally indef-blocked global sysops,87266,87266,meta.wikimedia
1722,Requests for comment/Lithuanian Wikipedia and Wikibooks,87295,87295,meta.wikimedia
1723,Requests for comment/Violation of local policy by Ukrainian arbitration committee,87297,87297,meta.wikimedia
1724,Requests for comment/Global arbitration and dispute resolution,87298,87298,meta.wikimedia
1725,Requests for comment/No Israel,87312,87312,meta.wikimedia
1726,Requests for comment/Public or non-public personal information,87319,87319,meta.wikimedia
1727,Requests for comment/remove User:아흔 's permission at korean wiki,87330,87330,meta.wikimedia
1728,Requests for comment/Global banners,87332,87332,meta.wikimedia
1729,Requests for comment/Russian Wikiversity Deletions,87455,87455,meta.wikimedia
1730,Requests for comment/Username locks,87610,87610,meta.wikimedia
1731,Requests for comment/fi.wikipedia and community action missing in problem solving,87613,87613,meta.wikimedia
1732,Requests for comment/Global requests committee,87678,87678,meta.wikimedia
1733,Requests for comment/Thekohser - user talk access,87712,87712,meta.wikimedia
1734,Requests for comment/User:Ottava Rima,87739,87739,meta.wikimedia
1735,Requests for comment/Rights and closed wikis,87853,87853,meta.wikimedia
1736,"Requests for comment/""Simpsons Roasting on an Open Fire"" on Hebrew Wikipedia",87870,87870,meta.wikimedia
1737,"Requests for comment/""Anais"" article with abusive content in Azerbaijani Wikipedia",87878,87878,meta.wikimedia
1738,Requests for comment/Armenian Wikipedia tolerance,87883,87883,meta.wikimedia
1739,Requests for comment/Wikisource administration problems,87918,87918,meta.wikimedia
1740,Requests for comment/User:Cekli829,87979,87979,meta.wikimedia
1741,Requests for comment/sr.wiki,87986,87986,meta.wikimedia
1742,Requests for comment/Blocking for Anecdote,88030,88030,meta.wikimedia
1743,Requests for comment/ПешСай@mhr.wikipedia,88034,88034,meta.wikimedia
1744,Requests for comment/Vibhijain and Mayur,88073,88073,meta.wikimedia
1745,Requests for comment/Abigor,88112,88112,meta.wikimedia
1746,Requests for comment/Global ban for Poetlister,88167,88167,meta.wikimedia
1747,Requests for comment/Global lock for severe continuous cross wiki damage done by sockpuppet abuse,88246,88246,meta.wikimedia
1748,Requests for comment/recheck User Brox and Tik-Kon in WP LT,88257,88257,meta.wikimedia
1749,Requests for comment/Rename of Kurdish Wikipedia,88259,88259,meta.wikimedia
1750,Requests for comment/Stewards' question: How to make your Wikimedian life easier?,88378,88378,meta.wikimedia
1751,Requests for comment/Abuse on Zazaki Wikipedia,88460,88460,meta.wikimedia
1752,Requests for comment/Wikimedia Commons interwiki prefix,88467,88467,meta.wikimedia
1753,Requests for comment/User:Sortilegus@az.wikipedia,88779,88779,meta.wikimedia
1754,Requests for comment/User:Fry1989,88790,88790,meta.wikimedia
1755,Requests for comment/Censorship of dissent to Italian Wikipedia's lockout,88809,88809,meta.wikimedia
1756,Requests for comment/Enable Narayam on Meta Wiki,88812,88812,meta.wikimedia
1757,Requests for comment/Sysop abuse:Mirzali,88816,88816,meta.wikimedia
1758,"Requests for comment/Sindhi Wikipedia, a house of problems",88827,88827,meta.wikimedia
1759,Requests for comment/Meta-wiki requests for comment on users,88838,88838,meta.wikimedia
1760,Requests for comment/Meta-wiki requests for comment on users/it,88971,88971,meta.wikimedia
1761,Requests for comment/Limited global rights editing for global sysadmin members,88978,88978,meta.wikimedia
1762,Requests for comment/Userrights on Hindi Wikipedia,88982,88982,meta.wikimedia
1763,"Requests for comment/Ukrainian Wiki - Racism, Dictatorial burecrats, Historical Revisionism and POV",89050,89050,meta.wikimedia
1764,Requests for comment/Tatar Wikipedia - Unnecessary tip for anonymous users,89052,89052,meta.wikimedia
1765,Requests for comment/Global bans,89058,89058,meta.wikimedia
1766,Requests for comment/Disable local uploads on smaller wikis,89351,89351,meta.wikimedia
1767,Requests for comment/Allowing stewards to rename users on all wikis,89554,89554,meta.wikimedia
1768,Requests for comment/Spanish Wikisource needs help,89568,89568,meta.wikimedia
1769,Requests for comment/Internet Defense League,89572,89572,meta.wikimedia
1770,Requests for comment/Travel Guide,89654,89654,meta.wikimedia
1771,Requests for comment/Sysop abuse on the Turkish Wikipedia,90409,90409,meta.wikimedia
1772,Requests for comment/Wiki mobbing on de.wikipedia,90915,90915,meta.wikimedia
1773,Requests for comment/Approval of the rewritten Meta-Steward relationship document as policy,90987,90987,meta.wikimedia
1774,Requests for comment/Transwiki on zh wikimedia,91015,91015,meta.wikimedia
1775,Request for comment/Legal Fees Assistance Program,91024,91024,meta.wikimedia
1776,Request for comment/Legal Fees Assistance Program/en,91025,91025,meta.wikimedia
1777,Request for comment/Legal Fees Assistance Program/de,91026,91026,meta.wikimedia
1778,Request for comment/Legal Fees Assistance Program/es,91027,91027,meta.wikimedia
1779,Request for comment/Legal Fees Assistance Program/fr,91028,91028,meta.wikimedia
1780,Request for comment/Legal Fees Assistance Program/it,91029,91029,meta.wikimedia
1781,Request for comment/Legal Fees Assistance Program/ja,91030,91030,meta.wikimedia
1782,Request for comment/Legal Fees Assistance Program/ru,91031,91031,meta.wikimedia
1783,Request for comment/Legal Fees Assistance Program/tr,91032,91032,meta.wikimedia
1784,Request for comment/Legal Fees Assistance Program/ar,91033,91033,meta.wikimedia
1785,Request for comment/Legal Fees Assistance Program/cs,91034,91034,meta.wikimedia
1786,Requests for comment/Sysop abuse on the Zazaki Wikipedia,91035,91035,meta.wikimedia
1787,Requests for comment/Unblock request on bs.wiki,91068,91068,meta.wikimedia
1788,Requests for comment/Global usurpation policy,91081,91081,meta.wikimedia
1789,Requests for comment/Cultic emphasis on classical latin at latin wikipedia,91087,91087,meta.wikimedia
1790,"Requests for comment/Harassement, intimidation and WP's rules infringements and abuse by French WP's administrator JPS68 and others",91093,91093,meta.wikimedia
1791,Requests for comment/Wikidata rollout and interwiki bots,91105,91105,meta.wikimedia
1792,Requests for comment/Activity levels of advanced administrative rights holders,91149,91149,meta.wikimedia
1793,Requests for comment/Interproject links interface,91499,91499,meta.wikimedia
1794,Requests for comment/Stewards ignore - Don't override consensus,91505,91505,meta.wikimedia
1795,Talk:Trademark practices discussion,91510,91510,meta.wikimedia
1796,Requests for comment/Protection of Users in the Wikis against Abuses and Mobbing,91632,91632,meta.wikimedia
1797,Requests for comment/X!'s Edit Counter,91633,91633,meta.wikimedia
1798,Requests for comment/Sysop (Fastily) abuse on Commons,92137,92137,meta.wikimedia
1799,Requests for comment/Petition of HTTPS default,92140,92140,meta.wikimedia
1800,Requests for comment/Global ban for Ottava Rima,92141,92141,meta.wikimedia
1801,Talk:Requests for comment/2013 issues on Croatian Wikipedia/Evidence,92223,92223,meta.wikimedia
1802,Requests for comment/2013 issues on Croatian Wikipedia/Evidence/Conduct,92253,92253,meta.wikimedia
1803,Requests for comment/2013 issues on Croatian Wikipedia/Evidence/Content,92598,92598,meta.wikimedia
1804,Requests for comment/Creation of a Global Wikimedia Commons,92842,92842,meta.wikimedia
1805,Requests for comment/Global Interface editors group policy,92911,92911,meta.wikimedia
1806,Requests for comment/Cross-wiki discrimination,92948,92948,meta.wikimedia
1807,Requests for comment/Language proposal policy,92956,92956,meta.wikimedia
1808,Requests for comment/Global sysops on Fiji Hindi Wikipedia,92959,92959,meta.wikimedia
1809,Requests for comment/How to deal with open datasets,92970,92970,meta.wikimedia
1810,Requests for comment/Scores for Wikisource,92971,92971,meta.wikimedia
1811,Requests for comment/Wiki Loves X,92979,92979,meta.wikimedia
1812,Requests for comment/Distinguishing Wikimedia Foundation staff accounts for official actions and personal use,92986,92986,meta.wikimedia
1813,Requests for comment/Mission(s) policy,93049,93049,meta.wikimedia
1814,Requests for comment/Superprotect rights,93055,93055,meta.wikimedia
1815,Requests for comment/Creation of a global OTRS-permissions user group,93356,93356,meta.wikimedia
1816,Requests for comment/Privacy violation by TBloemink and JurgenNL,93450,93450,meta.wikimedia
1817,Requests for comment/redundant-nudity-controversy,93479,93479,meta.wikimedia
1818,Requests for comment/Inactive Global bot accounts,93489,93489,meta.wikimedia
1819,Requests for comment/Wikipedians and the CC-BY-SA license,93510,93510,meta.wikimedia
1820,Requests for comment/Global AbuseFilter,93528,93528,meta.wikimedia
1821,Requests for comment/Required attributions of OpenStreetMap missing in slippy maps of French Wikipedia,93568,93568,meta.wikimedia
1822,Requests for comment/Censorship in Kazakh Wikipedia,93576,93576,meta.wikimedia
1823,Requests for comment/Removal of permanent access of admins in small wikis,93590,93590,meta.wikimedia
1824,Requests for comment/Closure of old RFCs,93609,93609,meta.wikimedia
1825,Requests for comment/Possible Homophobia on Pashto Wikipedia,93624,93624,meta.wikimedia
1826,Requests for comment/Retrofitting hanja to Korean wikis as footnotes,93710,93710,meta.wikimedia
1827,Requests for comment/Removal of bureaucrats in small wikis,93716,93716,meta.wikimedia
1828,Requests for comment/Confirmation of stewards,93779,93779,meta.wikimedia
1829,Requests for comment/Confirmation of stewards/id,93781,93781,meta.wikimedia
1830,Requests for comment/Confirmation of stewards/en,93783,93783,meta.wikimedia
1831,Requests for comment/Confirmation of stewards/it,93785,93785,meta.wikimedia
1832,Requests for comment/Confirmation of stewards/hi,93787,93787,meta.wikimedia
1833,Requests for comment/Confirmation of stewards/ja,93789,93789,meta.wikimedia
1834,Requests for comment/Confirmation of stewards/es,93791,93791,meta.wikimedia
1835,Requests for comment/Confirmation of stewards/de,93793,93793,meta.wikimedia
1836,Requests for comment/Confirmation of stewards/cs,93795,93795,meta.wikimedia
1837,Requests for comment/Confirmation of stewards/fr,93797,93797,meta.wikimedia
1838,Requests for comment/Confirmation of stewards/uk,93799,93799,meta.wikimedia
1839,Requests for comment/Confirmation of stewards/su,93801,93801,meta.wikimedia
1840,Requests for comment/Confirmation of stewards/ru,93803,93803,meta.wikimedia
1841,Requests for comment/Support collaboration on Pashto Wikipedia,93805,93805,meta.wikimedia
1842,Requests for comment/Sysop (Diego Grez) abuse on Scots Wikipedia,93808,93808,meta.wikimedia
1843,Requests for comment/Administrator's abuse of authority by Lilitik22 in Armenian WP,93812,93812,meta.wikimedia
1844,Requests for comment/cs.wikisource admins,93839,93839,meta.wikimedia
1845,Requests for comment/Confirmation of stewards/zh,93875,93875,meta.wikimedia
1846,Requests for comment/Global block for Orange ranges (2015),93877,93877,meta.wikimedia
1847,Requests for comment/Global ban for Tobias Conradi,93887,93887,meta.wikimedia
1848,"Requests for comment/Is their a failuer of wikimedia movement and wikipedia culture to take native american cultures and people in confidance? if so, then why ?",93985,93985,meta.wikimedia
1849,Requests for comment/Removal of bureaucrat access from small wikis,93990,93990,meta.wikimedia
1850,Requests for comment/Password policy for users with certain advanced permissions,94005,94005,meta.wikimedia
1851,Requests for comment/Password policy for users with certain advanced permissions/de,94007,94007,meta.wikimedia
1852,Requests for comment/Password policy for users with certain advanced permissions/es,94009,94009,meta.wikimedia
1853,Requests for comment/Password policy for users with certain advanced permissions/en,94011,94011,meta.wikimedia
1854,Requests for comment/Password policy for users with certain advanced permissions/pt-br,94013,94013,meta.wikimedia
1855,Requests for comment/Password policy for users with certain advanced permissions/fr,94014,94014,meta.wikimedia
1856,Requests for comment/Password policy for users with certain advanced permissions/ja,94016,94016,meta.wikimedia
1857,Requests for comment/Password policy for users with certain advanced permissions/hi,94018,94018,meta.wikimedia
1858,Requests for comment/Password policy for users with certain advanced permissions/vi,94020,94020,meta.wikimedia
1859,Requests for comment/Password policy for users with certain advanced permissions/uk,94021,94021,meta.wikimedia
1860,Requests for comment/Password policy for users with certain advanced permissions/fi,94022,94022,meta.wikimedia
1861,Requests for comment/Password policy for users with certain advanced permissions/it,94024,94024,meta.wikimedia
1862,Requests for comment/Global ban request for Messina,94026,94026,meta.wikimedia
1863,Requests for comment/Confirmation of stewards/he,94262,94262,meta.wikimedia
1864,Requests for comment/Password policy for users with certain advanced permissions/he,94264,94264,meta.wikimedia
1865,Requests for comment/Password policy for users with certain advanced permissions/ne,94266,94266,meta.wikimedia
1866,Requests for comment/Block request for BAICAN XXX at ro.wikinews,94268,94268,meta.wikimedia
1867,Requests for comment/Password policy for users with certain advanced permissions/el,94298,94298,meta.wikimedia
1868,Requests for comment/Inactive Global rollback users,94300,94300,meta.wikimedia
1869,Requests for comment/Heading formatting,94326,94326,meta.wikimedia
1870,Requests for comment/Aguzer block on the Turkish Wikipedia,94342,94342,meta.wikimedia
1871,Requests for comment/Fair Use on Commons,94344,94344,meta.wikimedia
1872,Requests for comment/Indefinite block the user:6AND5 in the armenian Wikipedia,94409,94409,meta.wikimedia
1873,Requests for comment/Unfair blocks in local projects,94417,94417,meta.wikimedia
1874,Requests for comment/Change of new project process,94428,94428,meta.wikimedia
1875,Requests for comment/Sysop abuse on Russian Wikipedia 2,94453,94453,meta.wikimedia
1876,Requests for comment/Global ban for WayneRay,94459,94459,meta.wikimedia
1877,Requests for comment/Global ban for Reguyla,94515,94515,meta.wikimedia
1878,Requests for comment/Set SourceEditor as a default Editor on small wiki,94521,94521,meta.wikimedia
1879,Requests for comment/Unblock range on English Wikipedia,94525,94525,meta.wikimedia
1880,Requests for comment/Sysop (Xoser) inactive on the Zazaki Wikipedia,94527,94527,meta.wikimedia
1881,Requests for comment/Globally blocked user active on iawiki,94530,94530,meta.wikimedia
1882,Requests for comment/Designated space for editors to give and seek advice about topic bans and other sanctions,94546,94546,meta.wikimedia
1883,Requests for comment/Global ban for Rolodata,94641,94641,meta.wikimedia
1884,Requests for comment/Local group of abusefilter helpers,94643,94643,meta.wikimedia
1885,Requests for comment/Switch default category collation to UCA collation with numeric sorting,94666,94666,meta.wikimedia
1886,Requests for comment/Global ban for user Marrovi,94672,94672,meta.wikimedia
1887,Requests for comment/Administrator abuse on the Vietnamese Wikipedia,94737,94737,meta.wikimedia
1888,Requests for comment/Move the WMF and Servers to Iceland,94738,94738,meta.wikimedia
1889,Requests for comment/Global username policy,94755,94755,meta.wikimedia
1890,Requests for comment/Swedish Wikipedia blocking policy violation and Administrator abuse,94772,94772,meta.wikimedia
1891,Request for comment/Displaying LTR citations on RTL wikis,94806,94806,meta.wikimedia
1892,Request for comment/Displaying LTR citations on RTL wikis/en,94815,94815,meta.wikimedia
1893,Request for comment/Displaying LTR citations on RTL wikis/fa,94825,94825,meta.wikimedia
1894,Request for comment/Displaying LTR citations on RTL wikis/he,94834,94834,meta.wikimedia
1895,Requests for comment/Checkuser abuse on the Spanish Wikipedia,94844,94844,meta.wikimedia
1896,Request for comment/Displaying LTR citations on RTL wikis/ar,94852,94852,meta.wikimedia
1897,Requests for comment/Bureaucrat voting survey,94862,94862,meta.wikimedia
1898,Requests for comment/Preclude Cekli829 from running in some future steward elections,94919,94919,meta.wikimedia
1899,Requests for comment/Global ban for Xpanettaa,94936,94936,meta.wikimedia
1900,Requests for comment/Global ban for Yahadzija,94954,94954,meta.wikimedia
1901,Requests for comment/Breaking of rules by the Sysop on Hindi Wikipedia,94980,94980,meta.wikimedia
1902,Requests for comment/Global centralnotice for the blockade of the Turkish government,94985,94985,meta.wikimedia
1903,Requests for comment/Brainstorming of ideas to improve the global rename tools,95053,95053,meta.wikimedia
1904,Requests for comment/Global ban request for Eeeeeewtw,95105,95105,meta.wikimedia
1905,Requests for comment/Global translation administrators,95109,95109,meta.wikimedia
1906,Requests for comment/The incitement of hatred in Russian Wikipedia towards Falun Gong,95129,95129,meta.wikimedia
1907,Requests for comment/Clarification to CU policy,95135,95135,meta.wikimedia
1908,Requests for comment/Global ban for PokestarFan,95211,95211,meta.wikimedia
1909,Requests for comment/Improvement of global ban policy,95228,95228,meta.wikimedia
1910,Requests for comment/Compliance with web standards and recommendations,95288,95288,meta.wikimedia
1911,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation,95291,95291,meta.wikimedia
1912,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/en,95292,95292,meta.wikimedia
1913,Requests for comment/Copyright violations and no reason block by sysop on Azwiki,95293,95293,meta.wikimedia
1914,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/ru,95316,95316,meta.wikimedia
1915,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/es,95317,95317,meta.wikimedia
1916,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/ja,95318,95318,meta.wikimedia
1917,Requests for comment/Global ban of INeverCry,95319,95319,meta.wikimedia
1918,Requests for comment/Ongoing issues at Chinese Wikipedia/Previous discussion,95408,95408,meta.wikimedia
1919,Requests for comment/Ongoing issues at Chinese Wikipedia,95457,95457,meta.wikimedia
1920,Requests for comment/Admin abuses at Vietnamese Wikipedia,95481,95481,meta.wikimedia
1921,Requests for comment/Admin ruin important topic in Vietnamese Wikipedia,95482,95482,meta.wikimedia
1922,Requests for comment/Global ban of INeverCry 2,95483,95483,meta.wikimedia
1923,Requests for comment/Domain parking,95676,95676,meta.wikimedia
1924,Requests for comment/Right changes for global OTRS members by OTRS admins,95683,95683,meta.wikimedia
1925,Requests for comment/Administrator access (Keete 37),95703,95703,meta.wikimedia
1926,Requests for comment/Unblock BukhariSaeed on English Wikipedia,95706,95706,meta.wikimedia
1927,Requests for comment/Global ban for Avoided,95719,95719,meta.wikimedia
1928,Requests for comment/Sysop abuse in Azerbaijani Wikipedia,95859,95859,meta.wikimedia
1929,Requests for comment/Abusive user on Chinese Wikiquote,95873,95873,meta.wikimedia
1930,Requests for comment/Grant editcontentmodel right to interface editor,95884,95884,meta.wikimedia
1931,Meta:Requests for comment/Add a link on the sidebar navigation to the Wikimedia Resource Center,95891,95891,meta.wikimedia
1932,Requests for comment/Global ban for 2018년,95906,95906,meta.wikimedia
1933,Requests for comment/Use the Wikipedia brand for all projects,95912,95912,meta.wikimedia
1934,Requests for comment/Global bans and individual project autonomy,95917,95917,meta.wikimedia
1935,Requests for comment/Unblock for user Zoranzoki21 on srwiki,95931,95931,meta.wikimedia
1936,Requests for comment/Chinese Wikipedia Administrators and Bureaucrats massive abuse,95936,95936,meta.wikimedia
1937,Requests for comment/Chinese Wikipedia Administrators and Bureaucrats massive abuse/my proposal,95961,95961,meta.wikimedia
1938,Requests for comment/Chinese Wikipedia Administrators and Bureaucrats massive abuse/While we are talking User:AT is still doing it,95966,95966,meta.wikimedia
1939,Requests for comment/Chinese Wikipedia Administrators and Bureaucrats massive abuse/We need your help,95969,95969,meta.wikimedia
1940,Requests for comment/Global lock of Simon 1996,95980,95980,meta.wikimedia
1941,Requests for comment/Creating abusefilter-manager global group,96025,96025,meta.wikimedia
1942,Requests for comment/A new global lock reason,96090,96090,meta.wikimedia
1943,"Requests for comment/""From Wikipedia, the free encyclopedia"" incompletely translated into Indonesian",96096,96096,meta.wikimedia
1944,Requests for comment/Racism at Azerbaijani Wikipedia,96100,96100,meta.wikimedia
1945,Requests for comment/Do something about azwiki,96109,96109,meta.wikimedia
1946,Requests for comment/Persian wikipedia: censorship over political userboxes,96565,96565,meta.wikimedia
1947,Requests for comment/Global lock for Fauzty,96580,96580,meta.wikimedia
1948,Requests for comment/Global ban for Til Eulenspiegel,96588,96588,meta.wikimedia
1949,Requests for comment/Global ban of Hasive,96811,96811,meta.wikimedia
1950,Requests for comment/Rename nah.wikipedia to nci.wikipedia,96823,96823,meta.wikimedia
1951,Requests for comment/Usage of French gender-neutral language,96875,96875,meta.wikimedia
1952,Requests for comment/Global ban for Meister und Margarita,96889,96889,meta.wikimedia
1953,Requests for comment/Long abuse on pt.wiki,97068,97068,meta.wikimedia
1954,Requests for comment/Include interface administrators for AAR,97103,97103,meta.wikimedia
1955,Requests for comment/The regulation on Vietnamese Wikipedia opposed Checkuser policy of Wikimedia Foundation,97147,97147,meta.wikimedia
1956,Requests for comment/Default import sources,97179,97179,meta.wikimedia
1957,Requests for comment/Should the Foundation call itself Wikipedia,97189,97189,meta.wikimedia
1958,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/eo,97997,97997,meta.wikimedia
1959,Requests for comment/Global ban of PlavorSeol,97998,97998,meta.wikimedia
1960,Requests for comment/Global ban for LocoWiki,98029,98029,meta.wikimedia
1961,Requests for comment/How to improve RfC Process,98042,98042,meta.wikimedia
1962,Requests for comment/Do something about svwiki,98064,98064,meta.wikimedia
1963,Requests for comment/LogChecker,98107,98107,meta.wikimedia
1964,Requests for comment/Global ban for Eric abiog,98110,98110,meta.wikimedia
1965,Requests for comment/Endless list of sock puppets in the Hebrew Wikipedia and strange rules of a bureaucrat,98214,98214,meta.wikimedia
1966,Requests for comment/Allow all users to use 2FA,98233,98233,meta.wikimedia
1967,Requests for comment/Global ban for Sidowpknbkhihj,98235,98235,meta.wikimedia
1968,Requests for comment/Global ban of James Salsman,98252,98252,meta.wikimedia
1969,Requests for comment/Slowking4,98340,98340,meta.wikimedia
1970,Requests for comment/Revoke A's global renamer permission,98508,98508,meta.wikimedia
1971,Requests for comment/Global ban for Kubura,98546,98546,meta.wikimedia
1972,Requests for comment/Safe operation in Vietnamese Wikipedia may be in danger,98838,98838,meta.wikimedia
1973,Requests for comment/Set short project namespace aliases by default globally,98851,98851,meta.wikimedia
1974,Requests for comment/The Hebrew Wikipedia block policy,98931,98931,meta.wikimedia
1975,Requests for comment/mass deletes on swwiki,98940,98940,meta.wikimedia
1976,Requests for comment/Conflict in Russian Wikibooks,98942,98942,meta.wikimedia
1977,Requests for comment/Why is automatic indefinite blocks allowed on Turkish Wikipedia?,98953,98953,meta.wikimedia
1978,Requests for comment/Ongoing issues at Chinese Wikipedia - Resorting to legal threats and the personal safety of HongKong Wikipedians,98972,98972,meta.wikimedia
1979,Requests for comment/Wikimedia Enterprise,98982,98982,meta.wikimedia
1980,Requests for comment/Wikimedia Enterprise/en,99041,99041,meta.wikimedia
1981,Requests for comment/Wikimedia Enterprise/pt-br,99100,99100,meta.wikimedia
1982,Requests for comment/Wikimedia Enterprise/fr,99159,99159,meta.wikimedia
1983,Requests for comment/Wikimedia Enterprise/de,99218,99218,meta.wikimedia
1984,Requests for comment/Wikimedia Enterprise/ar,99277,99277,meta.wikimedia
1985,Requests for comment/Jusjih's disruptive and abusive behaviours cross projects,99336,99336,meta.wikimedia
1986,Requests for comment/No username when titling any RFC,99377,99377,meta.wikimedia
1987,Requests for comment/Removing all WMC link from wikimedia,99412,99412,meta.wikimedia
1988,Requests for comment/Arabic Wikipedia admins violate policies,99445,99445,meta.wikimedia
1989,Requests for comment/Global ban for 1Goldberg2,99447,99447,meta.wikimedia
1990,Requests for comment/Global ban for Musée Annam,99665,99665,meta.wikimedia
1991,Requests for comment/Stop accepting cryptocurrency donations,99783,99783,meta.wikimedia
1992,Requests for comment/A bureaucrat which supports a troll in the Hebrew Wikipedia,100416,100416,meta.wikimedia
1993,Requests for comment/Use of Spam blacklist for links to copyright violations,100417,100417,meta.wikimedia
1994,Requests for comment/Global ban for Niveles and socks,100445,100445,meta.wikimedia
1995,Requests for comment/Interlinking of accounts involved with paid editing to decrease impersonation/ko,100490,100490,meta.wikimedia
1996,Requests for comment/Wikimedia Enterprise/ko,100491,100491,meta.wikimedia
1997,Requests for comment/Reduce Asturian web presence,100550,100550,meta.wikimedia
1998,Requests for comment/Improve WMF collaboration with social media sites,100556,100556,meta.wikimedia
1999,Requests for comment/De-adminship for Jusjih in certain projects,100562,100562,meta.wikimedia
2000,Requests for comment/Revoking Metaverse's global rename permission,100627,100627,meta.wikimedia
2001,Requests for comment/Technical agreement on dates and times,100655,100655,meta.wikimedia
2002,Requests for comment/Removal of advanced rights,100668,100668,meta.wikimedia
2003,Requests for comment/Global ban for Velimir Ivanovic,100695,100695,meta.wikimedia
2004,Requests for comment/IP-Info for global groups,100756,100756,meta.wikimedia
2005,"Requests for comment/Blatant arbitrariness and abuse on the part of the Arbitration Committee of the Russian Wikipedia, harassment in Wikimedia projects",100772,100772,meta.wikimedia
2006,Requests for comment/Global ban for Александр Мотин 2,100790,100790,meta.wikimedia
2007,Requests for comment/Make all new wikis global bot wikis,101058,101058,meta.wikimedia
2008,Requests for comment/Global ban for Trieu Thuan Son,101084,101084,meta.wikimedia
2009,Requests for comment/Global ban for PlanespotterA320,101090,101090,meta.wikimedia
2010,Requests for comment/Global ban for PlanespotterA320 (2),101118,101118,meta.wikimedia
